0x410707, 120, 120, 0
0x40cfc2, 120, 100, 20
0x40d084, 120
0x40d0c2, 120, 0, 120
0x418312, 120, 0x41077b, 120
0x410717, 120
0x41051e, 120, 100, 20
0x7b91399067e5, 119, 0, 119
0x7b91399067ed, 119, 0, 119
0x7b913990bb23, 117, 117, 0
0x7b913991265d, 112, 112, 0
0x7b9139906970, 111, 111, 0
0x7b9139906700, 110
0x7b9125093975, 109, 0, 109
0x7b91250939c0, 109, 0x7b9125092571, 91, 0x7b9125093bda, 18
0x7b912511c5a4, 109, 0, 109
0x7b9125093985, 109, 109, 0
0x7b9125093970, 109
0x40cd1e, 109
0x7b912511c5ac, 109, 0x7b9125093975, 109
0x7b912509397a, 109, 109, 0
0x7b91250939d0, 109
0x7b91250939aa, 109, 109, 0
0x7b9125093940, 109, 0, 109
0x7b912511c590, 109, 0, 109
0x7b912509395b, 109
0x7b912511c59d, 109
0x7b91398fef0a, 108, 104, 4
0x7b91398fed50, 107, 105, 2
0x40abb0, 107, 107, 0
0x7b913990ba2e, 106, 0, 106
0x7b913990ba43, 106, 7, 99
0x7b91398fef90, 105, 105, 0
0x40d129, 100, 100, 0
0x40c022, 100, 80, 20
0x40c015, 100, 100, 0
0x40bee1, 100
0x4040c7, 100, 99, 1
0x405b06, 99, 79, 20
0x7b9125086965, 99, 0, 99
0x7b913990baaa, 99, 0, 99
0x7b913990bab8, 99
0x7b9125086a22, 99, 99, 0
0x7b91250939fd, 99, 0, 99
0x7b913990ba5a, 99, 1, 98
0x7b9125093a4d, 99, 0x7b9125086a12, 99
0x7b913990ba50, 99, 0, 99
0x7b913990bb11, 99, 0, 99
0x7b9125086a7c, 99
0x7b9125086a30, 99, 0x408049, 95, 0x40832c, 4
0x4059f2, 99
0x4012d0, 99, 0x7b9125086940, 98, 0x4012d6, 1
0x7b9125086a78, 99, 0, 99
0x7b9125086940, 99, 0, 99
0x7b912508699a, 99, 99, 0
0x7b9125086a02, 99, 0x7b91250939e0, 99
0x7b91250939e0, 99, 0, 99
0x7b91250869cd, 99, 98, 1
0x7b9125086a65, 99, 0, 99
0x7b913990bae3, 99, 7, 92
0x7b9125086a12, 99, 99, 0
0x405a01, 99, 0, 99
0x405afa, 99
0x7b9125086b00, 99
0x7b9125093a13, 99, 1, 98
0x7b9125086979, 99, 0, 99
0x7b91250869e1, 98, 0, 98
0x7b913990ba69, 98, 3, 95
0x7b9125093a1c, 98
0x7b9125086a48, 98, 98, 0
0x7b9125093a40, 98, 90, 8
0x408054, 95
0x7b9139912343, 95, 95, 0
0x7b913991230f, 95, 5, 90
0x408049, 95, 0, 95
0x408063, 95, 95, 0
0x40800d, 95
0x7b913990ba75, 95, 95, 0
0x7b91399248e5, 94, 34, 60
0x7b913990bb74, 94, 16, 78
0x7b91250924c0, 93, 91, 2
0x7b91250925e8, 91
0x7b9125093ab8, 91, 0, 91
0x7b9125095600, 91, 0, 91
0x7b91250924d0, 91, 0, 91
0x7b9125093aea, 91
0x7b9125092504, 91, 91, 0
0x7b9125095692, 91, 1, 90
0x7b9125092585, 91, 91, 0
0x7b9125093ad6, 91, 0, 91
0x7b91250925a9, 91, 0x7b9125093aaf, 90, 0x7b91250930c0, 1
0x7b9125095624, 91
0x7b91250956e4, 91, 0x7b9125093aea, 91
0x7b9125092ec9, 91
0x7b9125093adb, 91
0x7b9125092e0e, 91, 1, 90
0x7b9125092df0, 91, 0, 91
0x7b9125093aa4, 91, 0x7b9125092df0, 91
0x7b9125093aaf, 91, 0, 91
0x7b9125095649, 91, 91, 0
0x7b9125095685, 91, 0, 91
0x7b91250925e0, 91, 0, 91
0x7b9125092552, 91, 0, 91
0x7b9125093ac6, 91, 18, 73
0x7b9125092564, 91, 0x7b9125093940, 91
0x7b9125092571, 91, 91, 0
0x7b91250956b0, 90
0x7b91399121f0, 90, 86, 4
0x7b9125092e1a, 90, 0, 90
0x7b91250956a2, 90
0x7b9125092e23, 90, 90, 0
0x7b9125093a83, 90, 0, 90
0x7b913990b8f7, 89, 0, 89
0x7b913990b901, 89, 88, 1
0x7b91399063ff, 88, 9, 79
0x7b913990b8e8, 88, 0, 88
0x7b91399063f1, 88
0x7b913992355c, 87, 0x7b91399242a0, 16, 0x7b91399243e0, 13, 0x7b91399239e0, 11, 0x7b9139923b20, 8, 0x7b9139924020, 6, 0x7b9139924660, 6, 0x7b9139923ee0, 6, 0x7b9139924520, 6, 0x7b9139923c60, 6, 0x7b91399247a0, 5
0x7b91399248f2, 87, 0x7b91399063ff, 29, 0x7b91399083c4, 24, 0x7b913990839a, 20, 0x7b91399053eb, 7, 0x7b9139911f8c, 3, 0x7b9139907d8a, 3, 0x7b91399064c3, 1
0x7b91399043af, 85, 61, 24
0x7b9139914c05, 84, 0, 84
0x7b9139914c07, 84, 12, 72
0x7b9125188a9b, 84, 0x7b9125093eab, 41, 0x7b9125093e6e, 41, 0x7b9125093a40, 1, 0x7b91250956b0, 1
0x7b913990439e, 82, 3, 79
0x40d2d1, 80, 0, 80
0x40d277, 80
0x410468, 80
0x4104d3, 80, 80, 0
0x40d3f0, 80, 0, 0
0x40d3e4, 80, 80, 0
0x4103d0, 80, 80, 0
0x40bec9, 80, 60, 20
0x40d415, 80, 0, 80
0x40d2db, 80
0x40d26f, 80, 80, 0
0x40d252, 80
0x40d2c9, 80, 80, 0
0x4104db, 80, 60, 20
0x405c43, 79
0x7b91250ace90, 79
0x405abd, 79
0x405ac1, 79, 0x405b06, 79
0x407f89, 76
0x7b9139914c0f, 72, 72, 0
0x410343, 68
0x40d436, 68
0x40ec4e, 68
0x40ecde, 68, 68, 0
0x4103ba, 68, 68, 0
0x7b9139907350, 67
0x4011c0, 67, 0x7b912518b010, 66, 0x4011c6, 1
0x7b912518b010, 67, 4, 63
0x7b912518b02b, 63, 0, 63
0x7b913990bc05, 63, 16, 47
0x7b912518b043, 63, 0x4048bb, 3, 0x404868, 3, 0x404815, 3, 0x404841, 3, 0x4047a0, 3, 0x40477e, 3, 0x40488f, 3, 0x404736, 3, 0x4046eb, 3, 0x40428e, 3
0x7b91399083b9, 61
0x7b91399083c4, 61, 52, 9
0x405c50, 61, 0, 61
0x7b91399196b1, 61, 60, 1
0x40d0dd, 60, 0, 60
0x40d0e5, 60, 20, 40
0x7b9139903288, 60, 59, 1
0x7b91399196c8, 60, 59, 1
0x7b91399196a8, 60, 60, 0
0x40ce64, 59
0x7b91399196a0, 59
0x40cde6, 59, 34, 25
0x7b91399248e0, 59, 32, 27
0x7b9139900379, 58, 51, 7
0x7b9139908380, 54
0x7b913990839e, 54, 54, 0
0x7b913990839a, 54, 0, 54
0x7b91399083b0, 52, 45, 7
0x7b913991a228, 52
0x7b9139900370, 51, 0, 51
0x7b9125188ab0, 49, 32, 17
0x7b9139923563, 49, 0x7b9139924660, 12, 0x7b9139924020, 8, 0x7b9139924520, 7, 0x7b9139923620, 6, 0x7b91399247a0, 4, 0x7b91399243e0, 4, 0x7b91399242a0, 3, 0x7b9139923da0, 2, 0x7b9139923c60, 1, 0x7b9139923b20, 1
0x7b913990c150, 47, 47, 0
0x7b913990bd4c, 47, 45, 2
0x7b913990bd2b, 47, 47, 0
0x7b913990bc0e, 47, 47, 0
0x7b913990bd42, 47, 0x7b91250ca8e0, 2, 0x7b91250b5070, 2, 0x7b91250d8eb0, 2, 0x7b91250d8fe0, 2, 0x7b91250b5300, 1, 0x7b9125137510, 1, 0x7b91250d8f30, 1, 0x7b91250b4fb0, 1, 0x7b91250b4ce0, 1, 0x7b91250ca880, 1
0x7b913990c0f8, 47
0x7b9139922b80, 45, 43, 2
0x7b91399083d8, 45, 0x7b91399053a4, 23, 0x7b9139911d88, 22
0x7b91252ab24e, 43, 1, 42
0x7b91252ab263, 42, 42, 0
0x7b91252ab238, 42, 0, 42
0x40ce5e, 41, 1, 40
0x40cdf0, 41
0x40d0eb, 40, 20, 20
0x7b9139908950, 39, 36, 3
0x7b9139911c10, 39, 3, 36
0x7b9139911c70, 39, 0x7b91399127f1, 3, 0x7b91250a9f52, 1, 0x7b91250a9f3e, 1, 0x7b91250a9f19, 1, 0x7b91250a9f05, 1, 0x7b91250a9ec9, 1, 0x7b91250a9eb5, 1, 0x7b91250a9ea1, 1, 0x7b91250a9e8d, 1, 0x7b91250a9e79, 1
0x40ce28, 38, 19, 19
0x7b913990eb25, 37, 0, 37
0x7b9139903cf1, 37, 2, 35
0x7b913990ebb6, 37, 37, 0
0x7b913990ec13, 37, 0, 37
0x7b913990ec2b, 37, 0, 37
0x7b913991136e, 37, 0x7b91250ad670, 2, 0x7b912518c8a0, 2, 0x7b91250487b0, 2, 0x7b91250887d0, 1, 0x7b912511b150, 1, 0x7b9125085e60, 1, 0x7b912518b010, 1, 0x7b912518b570, 1, 0x7b91250857f0, 1, 0x7b912518b7c0, 1
0x7b913990eb8c, 37, 37, 0
0x7b9139904685, 37, 31, 6
0x7b913990eaf0, 37, 37, 0
0x7b913990ebd8, 37
0x7b913990ebfc, 37, 0, 37
0x7b913990ec20, 37, 0, 37
0x7b913990ec73, 37, 0, 37
0x7b913990ec34, 37, 7, 30
0x7b913990eb7d, 37, 0, 37
0x7b913990ec7d, 37, 0x7b913991136e, 37
0x7b91399112f0, 37
0x7b913990ec4f, 37, 37, 0
0x7b913990eb73, 37, 0, 37
0x7b9139911c3c, 36, 15, 21
0x7b913990b413, 35, 4, 31
0x7b9139908070, 35, 1, 34
0x7b91399080be, 35, 0x7b9139924ac0, 6, 0x7b9139912230, 6, 0x7b913990872d, 5, 0x7b91398fec37, 3, 0x7b9139908a69, 3, 0x7b91399030ba, 2, 0x7b91399032ac, 1, 0x7b9139918cee, 1, 0x7b91398ff1a0, 1, 0x7b913990347c, 1
0x7b9139903cfc, 35, 23, 12
0x7b9139908094, 34, 2, 32
0x7b913990467c, 34, 3, 31
0x7b91399080b3, 33, 0, 33
0x7b9125188ae2, 32, 0x7b9125093eab, 16, 0x7b9125093e6e, 16
0x7b912518b7dd, 32, 0, 32
0x7b912518b7e9, 32, 0x7b91250487e5, 14, 0x40280d, 5, 0x402a9f, 4, 0x402aae, 4, 0x403edc, 3, 0x4042e5, 1, 0x4042ca, 1
0x7b912518b7c0, 32, 0, 32
0x7b913990b422, 31, 11, 20
0x7b913990b438, 31, 29, 2
0x7b9139904660, 31, 28, 3
0x7b913992292d, 31, 10, 21
0x7b913990b41a, 31, 0, 31
0x7b9139912549, 30, 29, 1
0x7b9139912538, 30, 1, 29
0x7b912518c8aa, 29, 9, 20
0x7b9139915274, 29, 1, 28
0x7b912518c8a0, 29, 0, 29
0x7b9139914ca9, 29, 9, 20
0x7b9139922920, 28, 9, 19
0x7b9139911d88, 28, 22, 6
0x7b9139911d7d, 28
0x7b9139915287, 28, 3, 25
0x7b9139924b00, 27, 0, 27
0x7b9139924b2a, 27, 14, 13
0x7b9139905399, 26
0x7b913990537d, 26, 0, 26
0x7b913991d5b6, 26, 1, 25
0x7b913991d5c7, 26, 23, 3
0x7b91399053a4, 26, 3, 23
0x401050, 25, 0x7b91399112f0, 25
0x7b913991528d, 25
0x7b912518d220, 25, 20, 5
0x7b9139912630, 25, 0, 25
0x7b9139914bb8, 24, 12, 12
0x7b9139914bae, 24, 0, 24
0x40ba6c, 24, 5, 19
0x7b9139911c45, 24, 24, 0
0x40be04, 24, 5, 19
0x7b91399043b5, 24, 3, 21
0x7b912518c8c1, 23, 23, 0
0x7b9139903c00, 23, 3, 20
0x7b912518c8f2, 23, 23, 0
0x7b9139922927, 23, 11, 12
0x7b91399053b2, 23, 6, 17
0x7b91399053a8, 23, 0, 23
0x7b912518c8e0, 23, 0x7b9125292d4e, 20, 0x4048f1, 3
0x7b9139922910, 23
0x7b91399118f9, 23, 1, 22
0x7b9139905370, 23, 3, 20
0x7b913991196f, 22
0x7b9139911915, 22, 0, 22
0x7b913991a27a, 22, 21, 1
0x7b91399126fd, 22, 0x7b9139912858, 19, 0x7b91399128e2, 3
0x7b9125291840, 22, 0x7b912518c8a0, 21, 0x7b91252910e0, 1
0x7b9139911905, 22, 0, 22
0x7b91399118f0, 22, 0, 22
0x7b9139911968, 22, 0, 22
0x7b9139903ce8, 22, 0, 22
0x7b9139912858, 22, 3, 19
0x7b9125292d3a, 22
0x7b9139918950, 22, 1, 21
0x7b9125292d4e, 22, 22, 0
0x7b9139911d70, 22, 0, 22
0x7b913991284c, 22
0x7b913991895d, 22, 20, 2
0x7b9125292d28, 22, 1, 21
0x7b9139911939, 22
0x7b9139911935, 22, 0, 22
0x7b9139911919, 22, 0, 22
0x7b9139911e34, 21, 0, 21
0x7b91399043c2, 21, 3, 18
0x7b9125028720, 21, 0x7b9139911c10, 21
0x7b9139922936, 21, 0x7b9139902252, 4, 0x7b91398fec6b, 3, 0x7b91398fec7e, 3, 0x7b9139902f97, 2, 0x7b91399030e1, 2, 0x7b91399021cf, 2, 0x7b913990894e, 1, 0x7b9139912a8e, 1, 0x7b9139910412, 1, 0x7b9139912a96, 1
0x7b9139911f9b, 21, 20, 1
0x40ca67, 21
0x40b67a, 21, 15, 6
0x40ca81, 21
0x7b9139911f8c, 21, 0, 21
0x7b913992352c, 21, 2, 19
0x7b9139914c95, 21
0x40ca98, 21, 0x41236b, 20, 0x41243b, 1
0x7b9139911f51, 21, 6, 15
0x7b913991a210, 21, 20, 1
0x7b9139911e45, 21, 0, 21
0x7b912510e5f0, 21, 20, 1
0x7b9139914c9e, 21, 1, 20
0x7b9139911e52, 21, 0, 21
0x40ca25, 21
0x7b9139911e24, 21, 0, 21
0x7b9139911f70, 21
0x40ca4d, 21
0x7b9139912290, 21, 6, 15
0x7b913991a270, 21, 0, 21
0x7b9139911e5c, 21, 0, 21
0x40bb32, 20, 20, 0
0x7b91399232d7, 20, 3, 17
0x4122ed, 20
0x4122fe, 20
0x410a0e, 20
0x7b913991c4c8, 20, 11, 9
0x40bb2c, 20, 20, 0
0x40c66f, 20, 0x40c78e, 20
0x41216d, 20, 0, 20
0x40c843, 20
0x41218d, 20, 1, 19
0x40b8b3, 20
0x41224a, 20
0x40c6fd, 20, 4, 16
0x40c732, 20, 20, 0
0x40d246, 20
0x40cdc5, 20, 20, 0
0x40b826, 20, 20, 0
0x405b1f, 20, 19, 1
0x40b8ad, 20, 20, 0
0x40c679, 20, 20, 0
0x40cdd8, 20, 0, 20
0x7b9139903c09, 20, 1, 19
0x405ac0, 20, 0x405b06, 20
0x40be90, 20
0x40be86, 20, 19, 1
0x41230f, 20
0x4107ed, 20
0x40c78e, 20, 20, 0
0x412479, 20, 0x405c1f, 19, 0x405bec, 1
0x41215d, 20, 0x4123b3, 20
0x41210d, 20, 20, 0
0x40ba6a, 20
0x41084f, 20, 20, 0
0x7b9139914cbb, 20, 18, 2
0x40ceee, 20, 20, 0
0x40bacc, 20, 19, 1
0x410b9c, 20, 0, 20
0x40ce7b, 20, 0x4123a7, 20
0x40c8a3, 20, 0x412256, 20
0x404f65, 20
0x40cbfc, 20
0x40c7f3, 20, 20, 0
0x40c02c, 20
0x41053b, 20
0x40bdff, 20
0x40d23c, 20, 20, 0
0x4104f9, 20, 0, 20
0x40c881, 20, 20, 0
0x410b5f, 20, 20, 0
0x4109d1, 20, 20, 0
0x410961, 20
0x41094a, 20
0x412256, 20, 19, 1
0x40c871, 20
0x410923, 20
0x4122de, 20, 0, 20
0x410855, 20
0x412120, 20, 20, 0
0x4108e6, 20, 20, 0
0x4108dc, 20, 20, 0
0x4104df, 20, 20, 0
0x40d021, 20, 20, 0
0x7b9139922950, 20, 13, 7
0x4107e7, 20, 20, 0
0x41077f, 20, 20, 0
0x40bdf5, 20, 20, 0
0x4105e9, 20
0x410533, 20, 20, 0
0x40b883, 20
0x412381, 20
0x410515, 20
0x410502, 20, 20, 0
0x40bbc2, 20
0x7b91399232b0, 20, 0, 20
0x40beb9, 20, 20, 0
0x41078b, 20
0x40bbb9, 20, 20, 0
0x412353, 20
0x40d004, 20, 20, 0
0x4105dd, 20, 20, 0
0x40cc2a, 20, 20, 0
0x4104e9, 20, 20, 0
0x41236b, 20
0x404fc3, 20, 0x405b56, 19, 0x405381, 1
0x412320, 20
0x40ba60, 20, 20, 0
0x40d10b, 20, 20, 0
0x404fba, 20, 20, 0
0x4123a7, 20
0x40bad2, 20
0x40d05b, 20
0x40cfe7, 20, 20, 0
0x410b53, 20, 20, 0
0x40bb59, 20
0x41239b, 20
0x4123b3, 20, 19, 1
0x40cfcc, 20, 20, 0
0x40cfc6, 20, 20, 0
0x40cf65, 20
0x4109c9, 20, 20, 0
0x40cde2, 20, 4, 16
0x40cbed, 20, 20, 0
0x40cbc1, 20
0x412331, 20
0x40cb81, 20
0x40cb2a, 20, 0x40cb81, 20
0x40c627, 20, 20, 0
0x40cb21, 20, 20, 0
0x40cac2, 20
0x40c73f, 20
0x40c634, 20, 20, 0
0x40cb2c, 20
0x40d03e, 20, 20, 0
0x40bec2, 20, 20, 0
0x40c88d, 20, 20, 0
0x40cbb9, 20, 20, 0
0x405ae9, 20, 0, 20
0x412342, 20
0x405b56, 19, 19, 0
0x7b913990bb81, 19, 0, 19
0x405b4a, 19
0x7b913990bfd0, 19, 0, 19
0x7b9139903c12, 19, 7, 12
0x7b91399242a0, 19, 9, 10
0x405c0e, 19
0x7b9139912820, 19, 0, 19
0x405c1f, 19
0x7b9139906b30, 19, 19, 0
0x4059df, 19
0x7b913991285c, 19, 8, 11
0x4121ec, 19, 19, 0
0x40c55e, 19, 0, 19
0x7b913990bff2, 19
0x7b913990bfdd, 19, 0, 19
0x401150, 18, 0x7b912518b7c0, 17, 0x401156, 1
0x7b91399043ce, 18
0x7b913991c277, 18, 13, 5
0x7b9139914ccc, 18, 12, 6
0x7b91250ad670, 18, 1, 17
0x7b913990c0d8, 18, 18, 0
0x7b91250abf18, 18, 7, 11
0x7b91250abafd, 18, 0x7b91250ad812, 16, 0x7b91250ae951, 1, 0x7b91250ace47, 1
0x7b91250abaea, 18, 0, 18
0x7b91250a91fa, 18, 0x7b91250ac4de, 18
0x7b9125093bf6, 18, 18, 0
0x7b9125093b53, 18, 0, 18
0x7b91250ab75d, 18, 1, 17
0x7b91250ac4de, 18
0x7b91250ad69a, 18, 3, 15
0x7b9139924660, 18, 10, 8
0x7b9139900afe, 18, 13, 5
0x7b91250abcc7, 18, 0, 18
0x7b9125093b66, 18, 18, 0
0x7b91250ac4d3, 18
0x7b91250abc99, 18, 11, 7
0x7b913991c266, 18, 1, 17
0x7b91250a91f0, 18, 0, 18
0x7b91250abf80, 18, 0, 18
0x7b9125093bca, 18, 0x7b9125093940, 18
0x7b9125093c88, 18, 0, 18
0x7b91250abf9b, 18, 14, 4
0x7b9125093c90, 18
0x7b91250abd07, 18
0x7b9125093c29, 18
0x7b9125093bb7, 18, 0, 18
0x7b91250ab599, 18, 3, 15
0x7b91250ab570, 18, 0, 18
0x7b9125093bda, 18, 18, 0
0x7b9125093c1a, 18, 0, 18
0x7b913990f2cd, 17, 10, 7
0x7b91399232f7, 17, 0x7b9139919031, 9, 0x7b9139902b72, 5, 0x7b9139905471, 3
0x7b91399053be, 17, 12, 5
0x7b91250ab77a, 17, 17, 0
0x41201f, 17
0x7b91250add5d, 17, 3, 14
0x7b9125188b00, 17, 0x7b9125093e6e, 8, 0x7b9125093eab, 8, 0x7b9125093a40, 1
0x7b91250ad691, 17, 0, 17
0x410beb, 17, 17, 0
0x7b9139923580, 17, 11, 6
0x7b91250add50, 17, 0, 17
0x4120ef, 17, 17, 0
0x7b91250ad6c8, 17, 10, 7
0x7b91399053eb, 17, 17, 0
0x7b91399243e0, 17, 8, 9
0x7b9125188ab5, 17, 17, 0
0x7b913990c010, 16
0x7b9139921d2c, 16, 0, 16
0x7b913990bdf8, 16, 16, 0
0x7b9139921d1f, 16
0x7b9139921d34, 16, 0x7b9139903f79, 9, 0x7b9139903e18, 3, 0x7b9139908121, 2, 0x7b9139904c4a, 1, 0x7b913990836d, 1
0x40c710, 16, 16, 0
0x7b91250ad81b, 16, 3, 13
0x7b9139908808, 16, 14, 2
0x7b9139911e0c, 16, 16, 0
0x7b91250ad6d5, 16, 16, 0
0x7b91250ad800, 16
0x7b913990bbf8, 16, 0, 16
0x7b9139921d00, 16, 0, 16
0x7b91250ad774, 16, 0x403e67, 6, 0x404f36, 4, 0x7b91250851b5, 2, 0x407cea, 1, 0x7b91252944a5, 1, 0x7b912508559e, 1, 0x7b9125085e7f, 1
0x7b9139921d0d, 16, 6, 10
0x7b91250ad812, 16, 0, 16
0x7b9139911c48, 15, 15, 0
0x7b9139900ae8, 15, 14, 1
0x7b91250ab5ad, 15, 0, 15
0x7b9139914cd7, 15, 6, 9
0x7b91399122cc, 15, 15, 0
0x40c2cd, 15, 4, 11
0x7b91250ad6a7, 15, 0, 15
0x7b9139911dc0, 15, 13, 2
0x7b9139911f68, 15
0x7b9139911c78, 15
0x402c35, 15
0x7b91250ab5ba, 15, 10, 5
0x7b9125028500, 14, 0x7b912518b7c0, 14
0x7b91250add81, 14, 0, 14
0x7b91250ab1b7, 14, 0, 14
0x7b91250ac4e8, 14
0x7b91250ab1a4, 14, 0, 14
0x7b9125048829, 14, 0x403f6d, 2, 0x7b91252cb0ae, 1, 0x7b91252937a2, 1, 0x7b9125293379, 1, 0x7b91252936b5, 1, 0x7b91252937c5, 1, 0x7b9125292fcf, 1, 0x7b9125293111, 1, 0x7b9125292ff5, 1, 0x7b9125293570, 1
0x7b91250addce, 14, 0x404cbe, 3, 0x404cb2, 3, 0x7b9125085330, 3, 0x7b91250954c5, 2, 0x404f63, 1, 0x40848e, 1, 0x7b9125085f48, 1
0x7b91250ab19a, 14, 0, 14
0x7b9139924020, 14, 14, 0
0x7b91250ab170, 14, 0, 14
0x7b9139924b3e, 14, 1, 13
0x7b91250add93, 14, 14, 0
0x7b91250ab1ae, 14, 0, 14
0x7b91250addc4, 14
0x7b91250487e0, 14
0x7b91250487b0, 14, 0, 14
0x7b91250487d4, 14, 0, 14
0x7b91250487e5, 14, 14, 0
0x7b91250ab1ca, 14, 4, 10
0x7b9139922980, 13, 0x7b9139902268, 6, 0x7b913990bf23, 3, 0x7b913990876e, 2, 0x7b9139918de0, 2
0x7b91250ad828, 13, 13, 0
0x7b91399081e4, 13, 0x7b9139908070, 13
0x7b91399081c0, 13, 13, 0
0x7b9139924b82, 13, 0x7b9139924ab3, 5, 0x7b91399088bf, 3, 0x7b9139912a2d, 3, 0x7b9139902fa7, 2
0x7b9139924b3a, 13, 0x7b9139908705, 3, 0x7b9139919115, 3, 0x7b9139905578, 3, 0x7b9139903099, 2, 0x7b9139908a96, 1, 0x7b913991af0e, 1
0x7b9139924520, 13, 4, 9
0x7b9139914bdd, 12, 0, 12
0x7b9139906630, 12, 3, 9
0x7b9139914bf5, 12, 0, 12
0x7b9139914b30, 12, 0, 12
0x7b913991c4cf, 12, 12, 0
0x7b9139919054, 12, 6, 6
0x7b9139903eaf, 12, 9, 3
0x7b9139903c39, 12, 3, 9
0x7b9139914ce2, 12, 9, 3
0x7b9139904005, 12, 0, 12
0x7b9139914e00, 12, 0, 12
0x7b91399053d9, 12
0x7b91399003f0, 12, 2, 10
0x7b9139914bc3, 12, 12, 0
0x7b91399003f9, 12, 2, 10
0x7b9139903c1b, 12, 0, 12
0x7b91399064b0, 12
0x7b9139914c6a, 12, 0, 12
0x7b9139903d02, 12, 3, 9
0x7b9125291020, 12, 0x7b91399112f0, 12
0x7b9139914b38, 12, 0, 12
0x7b9139914b6d, 12
0x7b9139919020, 12, 3, 9
0x7b9139914e60, 12
0x7b9139914c61, 12
0x7b9139914c75, 12, 9, 3
0x7b913990400f, 12, 9, 3
0x7b9139914e30, 12, 12, 0
0x7b9139914e77, 12, 12, 0
0x7b9139914ba5, 12, 0, 12
0x7b9139914c46, 12, 0x7b9139914e77, 12
0x7b9139914e0d, 12
0x7b9139910e60, 12, 0x7b9139908637, 5, 0x7b913990491a, 3, 0x7b9139910457, 1, 0x7b913991de53, 1, 0x7b913991030b, 1, 0x7b913991d06f, 1
0x7b9139903ff8, 12, 3, 9
0x7b9139903f1f, 12, 3, 9
0x7b9139914e4c, 12, 0x7b9139915fcd, 1, 0x7b9139915faf, 1, 0x7b9139915f90, 1, 0x7b9139915f3a, 1, 0x7b9139915f7f, 1, 0x7b9139915f67, 1, 0x7b9139915f56, 1, 0x7b9139915f03, 1, 0x7b9139915ef2, 1, 0x7b9139915f29, 1
0x7b913990f71d, 11, 0, 11
0x7b913990f290, 11, 4, 7
0x7b91250abf33, 11, 0, 11
0x7b91399239e0, 11, 11, 0
0x7b9139914ced, 11, 4, 7
0x7b913991285e, 11, 11, 0
0x7b913991d906, 11, 1, 10
0x7b91250abf4f, 11, 1, 10
0x7b9139918fe0, 11, 9, 2
0x7b913991d91b, 11, 7, 4
0x7b913990f72a, 11
0x7b913990f2da, 11, 6, 5
0x7b913990f735, 11, 9, 2
0x401080, 11, 0x7b91250add50, 10, 0x401086, 1
0x401220, 11, 0x7b91250ad670, 10, 0x401226, 1
0x7b913990f2df, 11, 0x7b913990f735, 11
0x7b91250ab95e, 11, 11, 0
0x7b91250abf3d, 11, 0, 11
0x7b91250abf21, 11, 0, 11
0x7b9139921b71, 10, 6, 4
0x7b9125098e60, 10, 10, 0
0x7b91250abf6b, 10, 10, 0
0x7b9125095290, 10, 9, 1
0x7b9125098ea5, 10, 0x7b91250947f3, 4, 0x7b9125094aa2, 4, 0x7b91250969bc, 1, 0x7b9125096358, 1
0x7b91399242d0, 10, 0, 10
0x7b91250ad7b8, 10, 8, 2
0x7b91250ab1db, 10, 0, 10
0x7b9139900480, 10, 5, 5
0x7b91250952bd, 10, 0, 10
0x7b91250ab29d, 10, 0x7b91250addce, 10
0x7b91250abf59, 10, 0, 10
0x7b91250952ce, 10, 0, 10
0x7b91250952d7, 10, 10, 0
0x7b91250ab6d8, 10, 3, 7
0x7b91250955ca, 10, 0x7b9125092640, 10
0x7b91250955a0, 10, 0, 10
0x7b913992430a, 10, 10, 0
0x7b91250952ea, 10, 0, 10
0x7b91399229b9, 10, 10, 0
0x7b9125098e10, 10, 0, 10
0x7b912508f0d0, 10
0x7b913990b684, 10, 5, 5
0x7b9139922991, 10, 0x7b913990f878, 2, 0x7b9139912a96, 2, 0x7b913990894e, 2, 0x7b9139912a8e, 2, 0x7b91398ff756, 1, 0x7b9139903265, 1
0x7b9139921b55, 10, 0, 10
0x7b912509530a, 10, 0x7b91250955a0, 10
0x7b9125291790, 10, 0x7b91250487b0, 9, 0x7b9125291030, 1
0x7b9139921b60, 10
0x7b913990049b, 10
0x7b91399003fe, 10, 0, 10
0x7b9139900404, 10, 10, 0
0x7b91399229b0, 10, 0, 10
0x7b9125098e3b, 10, 0x7b912509462e, 4, 0x7b91250949ee, 4, 0x7b912509682b, 1, 0x7b9125096143, 1
0x7b913990f2c4, 10, 0, 10
0x7b91250955d2, 10, 1, 9
0x7b91250ab348, 10
0x7b9139921b40, 10, 0, 10
0x7b9125095330, 10, 10, 0
0x7b91250ab1f7, 10, 10, 0
0x7b9125292eb7, 9, 9, 0
0x7b9139903ea1, 9, 0, 9
0x7b9139919024, 9
0x7b912518cc64, 9, 4, 5
0x7b91399083c8, 9, 0x7b9139911d88, 6, 0x7b91399053a4, 3
0x7b9139924410, 9, 0, 9
0x7b9139914c90, 9, 0, 9
0x7b9125095320, 9, 9, 0
0x7b9139923b20, 9, 8, 1
0x7b9139919031, 9, 3, 6
0x7b9139903d70, 9, 6, 3
0x7b9139908660, 9, 6, 3
0x7b9139924550, 9, 0, 9
0x7b9139901c80, 9, 0, 9
0x7b91250952b2, 9, 0, 9
0x7b91399247a0, 9, 7, 2
0x7b913992458a, 9, 8, 1
